university_id,program_id,student_gre,student_gpa,years_experience_pre_degree,salary,graduation_year,job_sector,record_id
161,645,272.0,2.06,7,69064,2018,Healthcare,24184
161,645,340.0,4.0,4,146761,2015,Government,24185
161,645,158.0,4.58,3,41591,2021,Healthcare,24186
161,645,295.0,2.55,0,46810,2020,Non-profit,24187
161,645,302.0,2.41,8,120873,2017,Non-profit,24188
161,645,280.0,2.85,0,53080,2015,Government,24189
161,645,272.0,3.37,1,117016,2018,Healthcare,24190
161,645,291.0,,4,128599,2018,Finance,24191
161,645,329.0,3.93,0,135270,2015,Finance,24192
161,646,308.0,2.51,2,104621,2015,Government,24193
161,646,333.0,3.08,2,111880,2019,Technology,24194
161,646,323.0,2.55,5,51948,2015,Finance,24195
161,646,266.0,,3,81989,2023,Healthcare,24196
161,646,330.0,3.85,8,96184,2019,Healthcare,24197
161,646,338.0,2.42,8,122846,2023,Finance,24198
161,646,301.0,,9,120361,2021,Healthcare,24199
161,646,340.0,4.0,2,69716,2018,Healthcare,24200
161,646,280.0,3.04,9,76598,2023,Technology,24201
161,646,200.0,4.88,10,34986,2015,Government,24202
161,646,314.0,3.88,4,90878,2018,Healthcare,24203
161,646,331.0,3.29,7,104141,2018,Finance,24204
161,646,306.0,2.59,5,118180,2022,Non-profit,24205
161,646,339.0,2.62,3,59021,2020,Finance,24206
161,646,308.0,3.49,7,118053,2019,Finance,24207
161,646,334.0,2.95,1,31104,2023,Healthcare,24208
161,646,263.0,3.07,0,120315,2021,Healthcare,24209
161,646,,2.54,10,67172,2021,Education,24210
161,646,326.0,2.06,4,138480,2017,Finance,24211
161,646,281.0,2.46,8,113348,2021,Finance,24212
161,646,299.0,3.24,0,147158,2016,Finance,24213
161,646,290.0,3.75,3,49630,2018,Education,24214
161,646,215.0,4.81,9,65034,2019,Education,24215
161,646,293.0,3.76,9,126364,2015,Healthcare,24216
161,646,340.0,,5,143624,2020,Government,24217
161,646,309.0,2.87,8,105460,2022,Finance,24218
161,646,319.0,,7,77301,2017,Technology,24219
161,646,286.0,2.56,1,46902,2017,Finance,24220
161,646,340.0,4.0,2,122361,2017,Finance,24221
161,646,287.0,2.75,10,117856,2019,Healthcare,24222
161,646,318.0,2.88,2,129762,2021,Non-profit,24223
161,646,,3.21,2,53773,2018,Government,24224
161,646,287.0,2.19,7,134263,2019,Government,24225
161,646,288.0,,2,125976,2015,Technology,24226
161,646,284.0,3.34,4,52582,2021,Finance,24227
161,646,300.0,3.88,10,77085,2020,Education,24228
161,646,,4.52,6,139874,2018,Healthcare,24229
161,646,323.0,3.37,0,62982,2018,Government,24230
161,646,294.0,2.36,9,99015,2018,Education,24231
161,646,333.0,2.43,0,51144,2023,Government,24232
161,646,274.0,2.17,6,112505,2021,Finance,24233
161,646,,3.25,10,113404,2015,Technology,24234
161,646,340.0,2.81,3,148587,2022,Government,24235
161,646,295.0,2.41,4,112313,2015,Technology,24236
161,646,291.0,,4,95782,2022,Healthcare,24237
161,646,340.0,4.0,6,95330,2018,Finance,24238
161,646,340.0,,2,71134,2022,Finance,24239
161,646,184.0,4.81,1,64215,2021,Government,24240
161,646,283.0,,8,135023,2015,Healthcare,24241
161,646,340.0,4.0,3,49596,2021,Education,24242
161,647,267.0,2.28,9,142427,2018,Non-profit,24243
161,647,340.0,4.0,3,51799,2022,Finance,24244
161,647,288.0,3.8,10,46120,2019,Healthcare,24245
161,647,311.0,2.98,1,43811,2018,Healthcare,24246
161,647,329.0,2.38,3,45781,2023,Non-profit,24247
161,647,,4.63,7,111709,2022,Non-profit,24248
161,647,292.0,3.41,7,73948,2020,Government,24249
161,647,273.0,2.01,7,140324,2015,Healthcare,24250
161,647,,3.18,2,148827,2019,Healthcare,24251
161,647,306.0,3.48,3,70555,2015,Non-profit,24252
161,647,203.0,4.2,9,51671,2021,Technology,24253
161,647,278.0,2.05,5,124417,2018,Government,24254
161,647,261.0,3.01,10,44487,2017,Education,24255
161,647,276.0,,4,43639,2015,Technology,24256
161,647,339.0,2.98,10,140923,2017,Government,24257
161,647,269.0,2.49,0,57682,2016,Technology,24258
161,647,305.0,,1,101728,2023,Education,24259
161,647,282.0,3.8,5,138348,2018,Non-profit,24260
161,647,316.0,,2,55923,2018,Government,24261
161,647,299.0,3.2,2,67387,2016,Technology,24262
161,647,,2.2,9,36847,2015,Education,24263
161,647,289.0,2.88,7,123802,2016,Non-profit,24264
161,647,304.0,2.85,6,110731,2018,Technology,24265
161,647,334.0,3.95,5,97013,2021,Government,24266
161,647,304.0,2.81,8,84347,2018,Healthcare,24267
161,647,325.0,2.53,1,108406,2018,Education,24268
161,647,323.0,2.11,0,43041,2015,Technology,24269
161,647,319.0,2.54,5,84102,2023,Healthcare,24270
161,647,340.0,3.8,0,133552,2019,Non-profit,24271
161,647,,3.3,8,74106,2020,Healthcare,24272
161,647,287.0,2.58,3,108973,2023,Finance,24273
161,647,289.0,2.83,0,86008,2021,Non-profit,24274
161,647,295.0,2.33,3,93379,2020,Non-profit,24275
161,647,263.0,2.96,2,62100,2015,Healthcare,24276
161,647,280.0,3.3,9,117390,2021,Finance,24277
161,647,271.0,2.82,10,115251,2020,Finance,24278
161,647,322.0,3.23,4,101002,2017,Finance,24279
161,647,,2.84,6,37681,2019,Government,24280
161,647,326.0,2.48,3,122732,2016,Finance,24281
161,647,336.0,2.12,0,38396,2023,Healthcare,24282
161,647,340.0,2.43,9,68492,2017,Healthcare,24283
161,647,302.0,3.96,5,73185,2023,Non-profit,24284
161,648,260.0,3.64,8,30803,2017,Healthcare,24285
161,648,336.0,2.15,5,55941,2019,Technology,24286
161,648,281.0,2.26,9,97695,2019,Finance,24287
161,648,325.0,3.55,1,125014,2023,Healthcare,24288
161,648,309.0,3.09,5,136658,2018,Healthcare,24289
161,648,265.0,3.53,6,79262,2015,Technology,24290
161,648,288.0,3.86,5,90655,2018,Education,24291
161,648,334.0,2.94,4,91868,2018,Education,24292
161,648,302.0,2.15,4,105196,2016,Education,24293
161,648,314.0,,5,66671,2018,Government,24294
161,648,330.0,2.24,10,142365,2023,Healthcare,24295
161,648,330.0,2.08,6,96469,2023,Government,24296
161,648,297.0,3.52,1,54511,2021,Non-profit,24297
161,648,295.0,2.68,4,62074,2016,Technology,24298
161,648,,3.8,4,39404,2023,Non-profit,24299
161,648,269.0,2.93,3,126585,2020,Technology,24300
161,648,320.0,2.42,0,149444,2017,Technology,24301
161,648,297.0,3.26,0,148041,2023,Government,24302
161,648,316.0,2.51,8,67423,2015,Healthcare,24303
161,648,164.0,4.39,7,37167,2018,Non-profit,24304
161,648,330.0,3.87,10,83151,2021,Non-profit,24305
161,648,303.0,3.62,8,89587,2018,Government,24306
161,648,268.0,3.45,2,95480,2022,Healthcare,24307
161,648,,,4,107616,2022,Education,24308
161,648,336.0,2.22,0,39559,2023,Finance,24309
161,648,284.0,3.24,6,116119,2017,Government,24310
161,648,296.0,2.8,7,48073,2018,Education,24311
161,648,311.0,2.67,1,131965,2022,Finance,24312
161,648,302.0,3.16,2,39138,2021,Education,24313
161,648,332.0,2.46,7,63437,2019,Education,24314
161,648,265.0,2.07,1,130038,2018,Finance,24315
161,648,331.0,2.82,4,48672,2017,Non-profit,24316
161,648,330.0,2.65,0,69916,2021,Non-profit,24317
161,648,319.0,,2,32135,2021,Government,24318
161,648,284.0,3.24,0,108790,2017,Education,24319
161,648,287.0,2.04,7,53977,2023,Technology,24320
161,648,260.0,3.01,2,135815,2023,Government,24321
161,648,286.0,2.26,0,76736,2019,Healthcare,24322
161,648,285.0,3.08,7,55690,2019,Government,24323
161,648,180.0,4.43,4,91583,2015,Finance,24324
161,648,301.0,3.56,5,128602,2023,Technology,24325
161,648,287.0,3.96,1,117659,2019,Healthcare,24326
161,648,330.0,2.98,8,52688,2017,Education,24327
161,648,290.0,2.37,6,89288,2021,Non-profit,24328
161,648,286.0,3.56,7,96275,2017,Finance,24329
161,648,296.0,2.95,4,40547,2018,Finance,24330
162,649,,3.49,1,146840,2017,Technology,24331
162,649,137.0,5.0,2,135730,2016,Healthcare,24332
162,649,288.0,3.67,10,30547,2017,Non-profit,24333
162,649,322.0,3.8,3,97073,2020,Education,24334
162,649,,2.18,3,137344,2015,Finance,24335
162,649,337.0,2.39,8,53215,2021,Government,24336
162,649,281.0,2.91,3,81355,2019,Healthcare,24337
162,649,316.0,,9,138318,2020,Healthcare,24338
162,649,340.0,4.0,0,51684,2015,Education,24339
162,649,322.0,,5,127507,2016,Technology,24340
162,649,118.0,5.0,4,94542,2020,Non-profit,24341
162,649,269.0,2.9,5,30102,2020,Education,24342
162,649,,3.79,0,80527,2015,Government,24343
162,649,262.0,3.27,6,37259,2018,Education,24344
162,649,307.0,2.89,0,54869,2016,Healthcare,24345
162,649,289.0,2.08,2,130019,2018,Non-profit,24346
162,649,319.0,3.47,5,92770,2016,Government,24347
162,649,340.0,4.0,3,44402,2020,Healthcare,24348
162,649,324.0,2.07,9,48144,2020,Healthcare,24349
162,649,304.0,2.78,1,42062,2017,Government,24350
162,649,265.0,2.53,1,120023,2017,Education,24351
162,649,,,9,87989,2022,Education,24352
162,649,301.0,,3,140689,2016,Government,24353
162,649,,3.55,6,37015,2022,Technology,24354
162,649,,4.42,3,99152,2022,Healthcare,24355
162,649,267.0,,1,35417,2017,Healthcare,24356
162,649,267.0,3.42,9,40848,2015,Healthcare,24357
162,650,281.0,3.02,0,147812,2016,Finance,24358
162,650,340.0,4.0,5,53165,2021,Healthcare,24359
162,650,288.0,2.27,0,36939,2016,Government,24360
162,650,309.0,2.09,0,55590,2017,Government,24361
162,650,307.0,3.51,0,77147,2015,Government,24362
162,650,140.0,4.82,2,146361,2023,Government,24363
162,650,,2.76,9,115233,2023,Non-profit,24364
162,650,328.0,3.89,9,31679,2017,Government,24365
162,650,271.0,3.11,8,107855,2020,Healthcare,24366
162,650,,3.22,5,122310,2016,Technology,24367
162,650,305.0,2.66,10,116398,2017,Education,24368
162,650,,3.17,5,101895,2018,Healthcare,24369
162,650,264.0,2.7,3,38999,2019,Technology,24370
162,650,336.0,2.71,5,103683,2018,Technology,24371
162,650,280.0,3.35,0,132650,2017,Finance,24372
162,650,315.0,3.02,7,46667,2022,Finance,24373
162,650,,3.66,1,90324,2015,Finance,24374
162,650,319.0,2.74,7,84599,2022,Technology,24375
162,650,297.0,2.44,6,74794,2020,Technology,24376
162,650,280.0,2.06,0,78276,2015,Healthcare,24377
162,650,340.0,2.63,3,58092,2018,Government,24378
162,650,325.0,3.22,5,102991,2023,Finance,24379
162,650,317.0,2.04,0,123363,2021,Government,24380
162,650,286.0,2.51,4,60788,2016,Non-profit,24381
162,650,330.0,2.0,3,118347,2016,Government,24382
162,650,267.0,3.56,4,85009,2023,Finance,24383
162,650,270.0,3.85,10,107999,2018,Finance,24384
162,650,289.0,2.86,4,91498,2019,Finance,24385
162,650,,,7,125683,2020,Education,24386
162,650,339.0,3.27,7,140967,2018,Education,24387
162,650,293.0,2.14,5,92504,2015,Government,24388
162,650,306.0,3.08,5,37343,2022,Education,24389
162,650,234.0,4.27,5,93560,2022,Finance,24390
162,650,313.0,2.12,4,42795,2018,Education,24391
162,650,323.0,2.99,8,30317,2022,Non-profit,24392
162,650,270.0,3.23,6,47685,2023,Healthcare,24393
162,650,264.0,3.59,3,48266,2017,Government,24394
162,650,314.0,2.84,5,100881,2015,Technology,24395
162,650,,3.7,6,54692,2017,Government,24396
162,650,311.0,2.06,8,118217,2022,Education,24397
162,650,308.0,2.09,2,53911,2016,Technology,24398
162,650,151.0,4.85,2,97255,2015,Education,24399
162,651,,4.0,9,125759,2016,Healthcare,24400
162,651,273.0,2.07,6,58981,2015,Government,24401
162,651,,4.19,6,96912,2015,Healthcare,24402
162,651,340.0,2.33,3,31282,2017,Government,24403
162,651,255.0,4.83,3,114892,2022,Education,24404
162,651,,3.69,8,114739,2018,Government,24405
162,651,,2.05,7,142374,2018,Non-profit,24406
162,651,340.0,,1,58521,2019,Non-profit,24407
162,651,262.0,,4,139026,2018,Non-profit,24408
162,651,,3.84,1,76764,2019,Healthcare,24409
162,651,153.0,4.15,8,100554,2015,Education,24410
162,651,,,1,101264,2020,Non-profit,24411
162,651,340.0,4.0,3,115611,2016,Non-profit,24412
162,651,321.0,3.71,8,56378,2018,Government,24413
162,651,313.0,3.95,1,97116,2020,Education,24414
162,651,104.0,4.9,6,141557,2016,Technology,24415
162,651,219.0,4.94,6,100456,2015,Finance,24416
162,651,340.0,4.0,5,42223,2023,Education,24417
162,651,261.0,3.42,0,148583,2021,Finance,24418
162,651,276.0,3.44,3,95824,2020,Government,24419
162,651,266.0,3.98,7,86867,2018,Government,24420
162,651,283.0,3.0,7,78944,2018,Technology,24421
162,651,322.0,3.52,9,56374,2015,Technology,24422
162,651,266.0,3.49,0,63350,2019,Healthcare,24423
162,651,265.0,3.41,2,70861,2023,Technology,24424
162,651,311.0,3.03,7,73431,2018,Finance,24425
162,651,262.0,3.67,3,105386,2023,Healthcare,24426
162,651,307.0,2.91,6,41237,2019,Government,24427
162,651,319.0,2.82,10,101026,2022,Technology,24428
163,652,272.0,3.02,6,92220,2019,Non-profit,24429
163,652,298.0,2.27,3,113158,2020,Healthcare,24430
163,652,307.0,2.52,8,109258,2022,Education,24431
163,652,263.0,3.9,10,108495,2022,Non-profit,24432
163,652,,2.71,7,120145,2015,Healthcare,24433
163,652,276.0,2.57,7,68922,2021,Government,24434
163,652,319.0,3.45,8,140075,2015,Government,24435
163,652,337.0,2.62,9,105016,2016,Technology,24436
163,652,281.0,3.76,2,44147,2022,Finance,24437
163,652,319.0,3.2,7,56037,2018,Non-profit,24438
163,652,304.0,2.71,9,97571,2016,Education,24439
163,652,305.0,2.45,3,42927,2022,Technology,24440
163,652,304.0,3.92,8,95569,2016,Non-profit,24441
163,652,,2.01,5,122099,2023,Finance,24442
163,652,309.0,,8,88509,2021,Non-profit,24443
163,652,312.0,2.93,0,58775,2021,Education,24444
163,652,312.0,3.26,8,84085,2016,Healthcare,24445
163,652,329.0,2.2,3,81903,2021,Education,24446
163,652,,3.32,3,78893,2019,Education,24447
163,652,340.0,3.67,2,147968,2023,Non-profit,24448
163,652,262.0,3.45,6,125116,2021,Healthcare,24449
163,652,297.0,3.45,1,70501,2018,Technology,24450
163,652,280.0,3.69,0,104865,2023,Non-profit,24451
163,652,,3.0,0,70049,2019,Finance,24452
163,652,306.0,2.84,0,130981,2015,Education,24453
163,652,340.0,,1,99756,2022,Technology,24454
163,653,289.0,2.83,10,49421,2022,Healthcare,24455
163,653,261.0,3.83,1,70945,2015,Non-profit,24456
163,653,267.0,2.82,5,45839,2016,Finance,24457
163,653,312.0,3.72,7,86281,2018,Finance,24458
163,653,337.0,2.69,7,145827,2021,Technology,24459
163,653,309.0,2.07,6,66307,2015,Healthcare,24460
163,653,289.0,2.8,4,90657,2015,Technology,24461
163,653,111.0,4.97,9,45421,2015,Non-profit,24462
163,653,331.0,2.78,4,99881,2019,Technology,24463
163,653,318.0,2.24,9,85067,2015,Healthcare,24464
163,653,279.0,3.55,8,56958,2021,Government,24465
163,653,,3.1,5,107846,2018,Finance,24466
163,653,181.0,4.6,3,58719,2023,Healthcare,24467
163,653,280.0,2.79,6,78953,2020,Non-profit,24468
163,653,313.0,3.32,6,121820,2017,Non-profit,24469
163,653,340.0,4.0,5,124394,2017,Education,24470
163,653,331.0,2.52,8,75502,2019,Finance,24471
163,653,230.0,4.38,10,106885,2018,Education,24472
163,653,313.0,3.27,4,61280,2021,Non-profit,24473
163,653,326.0,2.97,6,135040,2022,Government,24474
163,653,,2.65,7,55671,2018,Non-profit,24475
163,653,340.0,4.0,10,81382,2022,Finance,24476
163,653,296.0,2.16,9,30630,2022,Non-profit,24477
163,653,,2.98,8,120975,2022,Education,24478
163,653,328.0,3.02,7,53260,2020,Technology,24479
163,653,273.0,3.2,4,114242,2015,Non-profit,24480
163,653,334.0,2.09,3,131358,2022,Healthcare,24481
163,653,301.0,2.82,2,38729,2015,Education,24482
163,653,315.0,2.14,2,34702,2020,Government,24483
163,653,,4.78,3,37763,2020,Finance,24484
163,653,281.0,2.51,3,82614,2021,Education,24485
163,653,307.0,3.58,9,93565,2023,Finance,24486
163,654,223.0,4.99,7,117749,2015,Non-profit,24487
163,654,321.0,2.95,8,124370,2018,Finance,24488
163,654,333.0,3.91,9,44934,2016,Non-profit,24489
163,654,308.0,2.53,0,63921,2022,Education,24490
163,654,301.0,3.04,3,119821,2019,Non-profit,24491
163,654,314.0,3.69,0,143809,2017,Non-profit,24492
163,654,159.0,4.39,1,136711,2021,Technology,24493
163,654,,3.05,4,112848,2016,Government,24494
163,654,278.0,2.79,9,130491,2020,Education,24495
163,654,319.0,3.38,1,122708,2023,Non-profit,24496
163,654,301.0,2.01,9,114685,2023,Government,24497
163,654,337.0,2.18,6,73541,2021,Technology,24498
163,654,278.0,3.3,7,119096,2019,Technology,24499
163,654,265.0,2.12,6,75613,2020,Healthcare,24500
163,654,297.0,3.47,6,46057,2019,Finance,24501
163,654,323.0,3.08,7,144546,2021,Non-profit,24502
163,654,314.0,3.67,4,117667,2023,Non-profit,24503
163,654,266.0,3.96,2,86498,2021,Technology,24504
163,654,292.0,,2,103306,2017,Non-profit,24505
163,654,298.0,3.3,1,83086,2023,Non-profit,24506
163,654,264.0,,2,99996,2018,Education,24507
163,654,303.0,3.59,4,136155,2015,Technology,24508
163,654,,2.85,1,136093,2017,Finance,24509
163,654,237.0,4.1,3,90472,2023,Healthcare,24510
163,654,263.0,2.75,3,53186,2021,Government,24511
163,654,,2.84,10,133093,2022,Non-profit,24512
163,654,318.0,2.47,10,51667,2020,Healthcare,24513
163,654,305.0,,3,136621,2022,Healthcare,24514
163,654,274.0,3.72,9,88423,2022,Technology,24515
163,654,332.0,2.59,0,139085,2016,Education,24516
163,654,301.0,2.41,9,92287,2017,Education,24517
163,654,237.0,4.53,0,88809,2016,Government,24518
163,654,307.0,2.22,2,83719,2015,Education,24519
163,654,310.0,3.03,4,147838,2017,Government,24520
163,654,300.0,2.3,1,72308,2020,Non-profit,24521
163,654,306.0,2.84,4,146864,2023,Education,24522
163,654,304.0,2.56,7,90690,2019,Finance,24523
163,654,298.0,3.62,1,130998,2023,Government,24524
163,654,268.0,2.79,6,66070,2016,Technology,24525
164,655,324.0,3.77,7,50843,2021,Healthcare,24526
164,655,298.0,2.53,2,81659,2023,Finance,24527
164,655,298.0,3.81,4,89187,2023,Finance,24528
164,655,340.0,4.0,8,87707,2020,Healthcare,24529
164,655,307.0,3.46,5,108635,2023,Government,24530
164,655,276.0,3.18,1,48171,2016,Technology,24531
164,655,298.0,2.42,4,95120,2021,Healthcare,24532
164,655,314.0,2.89,9,70751,2017,Government,24533
164,655,268.0,3.03,7,75024,2021,Healthcare,24534
164,655,315.0,2.95,9,55743,2022,Education,24535
164,655,331.0,2.86,1,141210,2022,Healthcare,24536
164,655,218.0,4.91,0,96445,2023,Non-profit,24537
164,655,263.0,3.2,5,86362,2018,Finance,24538
164,655,271.0,2.92,7,34472,2015,Government,24539
164,655,322.0,3.01,4,102408,2015,Non-profit,24540
164,655,304.0,3.69,5,33128,2020,Education,24541
164,655,299.0,,0,82481,2016,Technology,24542
164,655,303.0,3.96,4,47501,2016,Government,24543
164,655,334.0,3.51,5,51638,2019,Education,24544
164,655,310.0,2.25,6,59351,2022,Finance,24545
164,655,317.0,2.98,9,138683,2017,Education,24546
164,655,318.0,3.68,9,127135,2018,Government,24547
164,655,,4.71,0,58835,2020,Finance,24548
164,655,340.0,2.12,0,84098,2023,Non-profit,24549
164,655,327.0,3.42,3,120548,2018,Healthcare,24550
164,655,267.0,3.31,7,132869,2020,Education,24551
164,655,340.0,4.0,2,141336,2015,Healthcare,24552
164,655,223.0,4.99,7,86675,2018,Education,24553
164,655,312.0,,6,75350,2021,Government,24554
164,655,,2.06,3,44286,2022,Education,24555
164,655,312.0,3.64,10,92488,2021,Healthcare,24556
164,655,291.0,3.16,4,65408,2023,Healthcare,24557
164,655,332.0,2.79,0,57995,2021,Education,24558
164,655,306.0,3.1,0,130763,2016,Non-profit,24559
164,655,291.0,2.28,5,43895,2018,Education,24560
164,655,284.0,2.7,1,73364,2017,Finance,24561
164,655,321.0,3.9,7,32256,2018,Government,24562
164,656,329.0,3.05,5,107114,2020,Education,24563
164,656,313.0,2.17,1,106481,2018,Education,24564
164,656,,4.4,6,118839,2015,Education,24565
164,656,340.0,4.0,5,121864,2018,Healthcare,24566
164,656,297.0,3.67,8,66612,2015,Technology,24567
164,656,304.0,,5,92658,2023,Government,24568
164,656,,3.05,6,138689,2019,Non-profit,24569
164,656,308.0,,1,107672,2017,Healthcare,24570
164,656,279.0,2.39,8,74248,2022,Education,24571
164,656,271.0,3.38,3,104547,2020,Education,24572
164,656,332.0,2.42,2,126824,2020,Technology,24573
164,656,304.0,2.35,9,96074,2020,Finance,24574
164,656,317.0,2.72,1,132146,2015,Government,24575
164,656,323.0,2.97,0,83904,2020,Non-profit,24576
164,656,246.0,4.87,3,134518,2020,Healthcare,24577
164,656,307.0,,1,80152,2019,Government,24578
164,656,321.0,2.61,3,110391,2016,Technology,24579
164,656,285.0,2.36,3,98616,2015,Government,24580
164,656,327.0,3.77,6,37848,2022,Education,24581
164,656,,3.88,8,45287,2022,Healthcare,24582
164,656,306.0,,4,97927,2016,Technology,24583
164,656,339.0,2.34,0,58419,2016,Technology,24584
164,656,277.0,3.02,2,36471,2022,Technology,24585
164,656,337.0,2.43,0,77735,2021,Non-profit,24586
164,656,277.0,3.97,0,38857,2016,Healthcare,24587
164,656,333.0,2.67,0,120024,2019,Finance,24588
164,657,277.0,2.29,1,120400,2022,Finance,24589
164,657,,2.37,7,76780,2023,Government,24590
164,657,338.0,,4,31833,2021,Education,24591
164,657,335.0,,4,112348,2021,Education,24592
164,657,340.0,,1,93465,2021,Finance,24593
164,657,311.0,2.22,1,114087,2023,Education,24594
164,657,260.0,3.29,0,68345,2023,Healthcare,24595
164,657,300.0,3.3,2,140295,2021,Education,24596
164,657,299.0,2.37,0,142363,2022,Education,24597
164,657,283.0,2.88,3,84840,2017,Healthcare,24598
164,657,316.0,3.9,9,135289,2015,Government,24599
164,657,293.0,2.35,3,58067,2016,Finance,24600
164,657,,3.42,7,133987,2020,Finance,24601
164,657,293.0,2.61,7,141966,2017,Government,24602
164,657,308.0,2.59,6,106063,2020,Non-profit,24603
164,657,311.0,,9,46267,2020,Government,24604
164,657,283.0,3.55,7,83566,2019,Non-profit,24605
164,657,298.0,2.54,1,135824,2019,Technology,24606
164,657,312.0,2.78,5,78059,2015,Government,24607
164,657,296.0,2.27,10,129393,2020,Healthcare,24608
164,657,,2.34,5,126510,2018,Education,24609
164,657,,2.06,7,118399,2021,Finance,24610
164,657,301.0,2.25,2,138669,2015,Government,24611
164,657,,3.58,5,117693,2016,Education,24612
164,657,284.0,3.37,6,64731,2017,Non-profit,24613
164,657,338.0,2.53,3,142811,2020,Finance,24614
164,657,,3.42,1,101948,2021,Government,24615
164,657,266.0,2.28,0,114477,2019,Non-profit,24616
164,657,321.0,2.06,1,35037,2022,Healthcare,24617
164,657,153.0,,5,147025,2022,Government,24618
164,657,,3.73,3,32808,2023,Education,24619
164,657,280.0,3.39,2,123070,2016,Government,24620
164,657,288.0,3.33,4,88082,2021,Technology,24621
164,657,298.0,2.26,2,131990,2022,Government,24622
164,657,327.0,3.23,3,67697,2017,Technology,24623
164,657,334.0,3.77,5,131063,2015,Education,24624
164,657,297.0,3.39,4,138035,2021,Finance,24625
165,658,262.0,,5,42522,2016,Finance,24626
165,658,263.0,3.39,0,60321,2019,Government,24627
165,658,292.0,,3,68450,2020,Education,24628
165,658,283.0,3.39,9,39178,2020,Government,24629
165,658,274.0,3.56,9,88789,2017,Government,24630
165,658,340.0,,6,120518,2020,Education,24631
165,658,287.0,2.36,1,76400,2023,Technology,24632
165,658,179.0,4.27,2,131450,2018,Healthcare,24633
165,658,328.0,3.29,8,71393,2019,Healthcare,24634
165,658,277.0,3.41,0,56443,2018,Finance,24635
165,658,340.0,4.0,4,61473,2019,Government,24636
165,658,171.0,4.77,0,83289,2016,Finance,24637
165,658,327.0,3.67,7,114964,2017,Finance,24638
165,658,283.0,3.22,8,42374,2018,Finance,24639
165,658,309.0,3.57,9,72515,2015,Education,24640
165,658,300.0,3.75,7,144782,2018,Finance,24641
165,658,271.0,3.47,2,54584,2018,Finance,24642
165,658,,2.51,3,142724,2019,Government,24643
165,658,294.0,3.82,1,65712,2018,Non-profit,24644
165,658,297.0,3.99,5,36366,2023,Finance,24645
165,658,268.0,2.79,5,113524,2022,Healthcare,24646
165,658,266.0,3.41,3,99229,2021,Non-profit,24647
165,658,,2.76,5,45043,2021,Technology,24648
165,658,323.0,3.21,5,50863,2019,Healthcare,24649
165,658,305.0,2.34,10,146422,2016,Healthcare,24650
165,658,276.0,3.46,1,43610,2019,Finance,24651
165,658,306.0,3.19,3,30946,2022,Government,24652
165,658,313.0,3.7,1,53117,2021,Government,24653
165,658,297.0,3.69,1,65799,2023,Education,24654
165,658,303.0,2.11,2,138541,2015,Non-profit,24655
165,658,313.0,3.48,6,130253,2015,Government,24656
165,658,340.0,3.23,10,43346,2018,Finance,24657
165,658,156.0,4.49,9,76193,2021,Government,24658
165,658,292.0,3.6,8,42124,2022,Non-profit,24659
165,659,323.0,3.73,5,130408,2020,Healthcare,24660
165,659,284.0,3.96,9,109239,2023,Healthcare,24661
165,659,339.0,3.8,4,136749,2016,Non-profit,24662
165,659,269.0,2.2,2,42531,2023,Healthcare,24663
165,659,264.0,2.87,7,76188,2023,Healthcare,24664
165,659,,3.44,7,69820,2017,Healthcare,24665
165,659,298.0,3.41,10,137653,2020,Non-profit,24666
165,659,292.0,3.36,1,131855,2021,Technology,24667
165,659,285.0,2.34,6,103969,2016,Healthcare,24668
165,659,332.0,3.02,5,76199,2017,Non-profit,24669
165,659,,3.8,9,140941,2015,Non-profit,24670
165,659,297.0,3.12,7,95667,2018,Healthcare,24671
165,659,310.0,3.31,0,146663,2023,Technology,24672
165,659,338.0,3.35,7,111272,2015,Technology,24673
165,659,264.0,2.67,3,74770,2016,Non-profit,24674
165,659,297.0,3.61,8,144653,2018,Education,24675
165,659,340.0,4.0,10,55400,2019,Technology,24676
165,659,322.0,,5,93536,2020,Government,24677
165,659,215.0,4.92,10,141057,2015,Technology,24678
165,659,260.0,,4,33902,2019,Healthcare,24679
165,659,,4.0,8,88626,2017,Government,24680
165,659,267.0,,1,46542,2019,Healthcare,24681
165,659,295.0,,6,71020,2021,Non-profit,24682
165,659,312.0,2.0,0,40146,2017,Finance,24683
165,659,,4.0,5,43632,2016,Non-profit,24684
165,659,329.0,2.76,10,122012,2015,Non-profit,24685
165,659,274.0,2.8,5,81246,2016,Healthcare,24686
165,659,333.0,3.61,3,94134,2017,Technology,24687
165,659,275.0,3.88,9,65058,2015,Government,24688
165,659,260.0,3.67,9,52891,2023,Healthcare,24689
165,659,,2.23,2,106431,2022,Government,24690
165,659,301.0,2.08,1,129306,2017,Finance,24691
165,659,286.0,3.04,1,140066,2023,Non-profit,24692
165,659,262.0,3.32,1,115998,2015,Education,24693
165,659,277.0,3.0,9,90795,2016,Healthcare,24694
165,659,321.0,3.8,4,46331,2020,Healthcare,24695
165,659,293.0,2.63,3,45005,2020,Education,24696
165,660,340.0,,1,148741,2019,Technology,24697
165,660,269.0,2.26,8,88646,2021,Government,24698
165,660,309.0,3.71,0,61076,2021,Non-profit,24699
165,660,315.0,2.84,7,119098,2022,Finance,24700
165,660,266.0,3.33,6,30561,2015,Healthcare,24701
165,660,285.0,2.71,3,136863,2023,Government,24702
165,660,305.0,3.29,7,51292,2015,Healthcare,24703
165,660,334.0,2.61,5,45206,2017,Non-profit,24704
