program_id,university_id,student_gre,student_toefl,student_gpa,student_work_experience,admission_result,admission_year,record_id
554,138,267.0,111.0,2.72,,Rejected,2022,20586
554,138,333.0,71.0,3.9,18.0,Admitted,2018,20587
554,138,295.0,79.0,2.47,15.0,Rejected,2023,20588
554,138,322.0,61.0,2.86,,Admitted,2023,20589
554,138,301.0,97.0,2.08,0.0,Rejected,2023,20590
554,138,121.0,137.0,4.53,-7.0,Rejected,2021,20591
554,138,338.0,63.0,2.42,20.0,Admitted,2022,20592
554,138,317.0,,2.13,2.0,Rejected,2018,20593
554,138,286.0,109.0,,39.0,Admitted,2019,20594
554,138,261.0,118.0,3.87,14.0,Rejected,2019,20595
554,138,270.0,74.0,2.52,45.0,Rejected,2021,20596
554,138,316.0,113.0,3.3,18.0,Rejected,2018,20597
554,138,340.0,120.0,,99.0,Rejected,2022,20598
554,138,340.0,120.0,4.0,106.0,Admitted,2020,20599
554,138,308.0,92.0,2.58,48.0,Rejected,2020,20600
554,138,340.0,120.0,4.0,106.0,Rejected,2018,20601
554,138,281.0,77.0,3.04,59.0,Rejected,2023,20602
554,138,275.0,117.0,3.07,51.0,Admitted,2021,20603
554,138,275.0,79.0,2.79,33.0,Rejected,2020,20604
554,138,334.0,109.0,3.95,3.0,Rejected,2020,20605
554,138,285.0,86.0,3.49,37.0,Rejected,2022,20606
554,138,284.0,,2.35,,Admitted,2019,20607
554,138,269.0,95.0,3.89,27.0,Rejected,2018,20608
554,138,,68.0,3.38,50.0,Admitted,2019,20609
554,138,268.0,62.0,3.02,50.0,Admitted,2019,20610
554,138,298.0,,2.82,,Admitted,2022,20611
554,138,293.0,95.0,3.26,,Admitted,2022,20612
554,138,340.0,60.0,3.1,21.0,Admitted,2019,20613
554,138,283.0,,3.74,20.0,Admitted,2021,20614
554,138,333.0,67.0,3.49,47.0,Admitted,2019,20615
554,138,328.0,72.0,2.68,53.0,Rejected,2019,20616
554,138,,93.0,2.47,10.0,Rejected,2023,20617
554,138,280.0,70.0,3.26,17.0,Rejected,2022,20618
554,138,340.0,120.0,4.0,112.0,Admitted,2018,20619
554,138,340.0,120.0,4.0,106.0,Admitted,2023,20620
554,138,293.0,89.0,2.16,,Admitted,2023,20621
554,138,333.0,102.0,2.83,,Admitted,2018,20622
554,138,284.0,113.0,3.49,32.0,Rejected,2021,20623
554,138,330.0,91.0,3.7,14.0,Admitted,2023,20624
554,138,337.0,74.0,3.6,22.0,Rejected,2020,20625
555,139,,78.0,,40.0,Rejected,2020,20626
555,139,320.0,63.0,3.6,38.0,Rejected,2022,20627
555,139,289.0,82.0,3.68,49.0,Rejected,2023,20628
555,139,281.0,101.0,3.01,2.0,Rejected,2020,20629
555,139,305.0,91.0,,44.0,Rejected,2018,20630
555,139,316.0,87.0,3.74,59.0,Admitted,2019,20631
555,139,260.0,75.0,3.48,26.0,Rejected,2023,20632
555,139,299.0,81.0,3.13,,Rejected,2020,20633
555,139,328.0,91.0,3.93,26.0,Rejected,2021,20634
555,139,324.0,75.0,3.02,57.0,Rejected,2018,20635
555,139,296.0,75.0,2.87,,Admitted,2021,20636
555,139,,,3.66,41.0,Admitted,2019,20637
555,139,340.0,120.0,,119.0,Admitted,2019,20638
555,139,274.0,96.0,3.89,39.0,Rejected,2018,20639
555,139,328.0,78.0,,33.0,Admitted,2021,20640
555,139,322.0,78.0,3.42,20.0,Admitted,2021,20641
555,139,284.0,62.0,,4.0,Rejected,2020,20642
555,139,303.0,111.0,3.64,35.0,Rejected,2022,20643
555,139,304.0,104.0,3.17,20.0,Rejected,2020,20644
555,139,303.0,98.0,,13.0,Rejected,2019,20645
555,139,294.0,82.0,3.51,,Admitted,2020,20646
555,139,267.0,115.0,3.59,60.0,Admitted,2019,20647
555,139,321.0,109.0,3.9,58.0,Rejected,2023,20648
555,139,278.0,91.0,2.9,58.0,Rejected,2020,20649
555,139,298.0,103.0,2.64,43.0,Admitted,2018,20650
555,139,,102.0,2.77,8.0,Admitted,2021,20651
555,139,340.0,120.0,4.0,111.0,Rejected,2018,20652
555,139,295.0,103.0,2.71,56.0,Rejected,2021,20653
555,139,275.0,83.0,3.48,,Rejected,2021,20654
555,139,320.0,94.0,2.27,14.0,Rejected,2020,20655
555,139,,97.0,2.41,24.0,Rejected,2020,20656
555,139,275.0,,3.25,59.0,Admitted,2022,20657
555,139,266.0,65.0,3.33,27.0,Rejected,2020,20658
555,139,283.0,111.0,2.64,1.0,Admitted,2022,20659
555,139,303.0,68.0,,50.0,Rejected,2020,20660
555,139,282.0,109.0,3.19,37.0,Rejected,2021,20661
555,139,284.0,105.0,,56.0,Rejected,2018,20662
555,139,221.0,140.0,4.18,-1.0,Admitted,2022,20663
555,139,294.0,120.0,2.92,24.0,Rejected,2018,20664
555,139,282.0,78.0,3.36,48.0,Rejected,2021,20665
555,139,269.0,,3.31,8.0,Rejected,2018,20666
555,139,302.0,66.0,,2.0,Rejected,2021,20667
556,139,274.0,102.0,3.81,45.0,Rejected,2018,20668
556,139,283.0,99.0,,59.0,Rejected,2022,20669
556,139,340.0,120.0,4.0,72.0,Admitted,2019,20670
556,139,323.0,91.0,3.83,36.0,Admitted,2023,20671
556,139,285.0,93.0,,28.0,Rejected,2020,20672
556,139,272.0,82.0,3.75,0.0,Rejected,2019,20673
556,139,306.0,104.0,,47.0,Rejected,2018,20674
556,139,,113.0,3.83,,Admitted,2021,20675
556,139,,,3.85,51.0,Admitted,2021,20676
556,139,282.0,94.0,3.75,,Admitted,2018,20677
556,139,306.0,83.0,3.49,44.0,Rejected,2022,20678
556,139,340.0,120.0,4.0,111.0,Admitted,2018,20679
556,139,275.0,113.0,3.99,,Admitted,2018,20680
556,139,310.0,75.0,2.33,,Admitted,2020,20681
556,139,280.0,92.0,3.73,50.0,Rejected,2020,20682
556,139,309.0,,,38.0,Rejected,2021,20683
556,139,340.0,120.0,4.0,80.0,Admitted,2020,20684
556,139,284.0,68.0,,4.0,Admitted,2021,20685
556,139,196.0,141.0,4.74,-7.0,Rejected,2023,20686
556,139,,115.0,2.52,2.0,Rejected,2021,20687
556,139,274.0,71.0,3.24,9.0,Rejected,2019,20688
556,139,329.0,117.0,,37.0,Admitted,2021,20689
556,139,297.0,99.0,2.72,12.0,Rejected,2019,20690
556,139,262.0,116.0,3.12,10.0,Rejected,2023,20691
556,139,,77.0,2.91,60.0,Rejected,2023,20692
556,139,263.0,80.0,2.19,40.0,Admitted,2020,20693
556,139,299.0,94.0,3.11,4.0,Rejected,2022,20694
556,139,294.0,113.0,2.5,2.0,Admitted,2020,20695
556,139,310.0,79.0,2.48,60.0,Admitted,2022,20696
556,139,320.0,,2.68,19.0,Admitted,2018,20697
556,139,314.0,104.0,3.34,14.0,Admitted,2020,20698
556,139,306.0,87.0,2.74,,Rejected,2019,20699
556,139,,87.0,3.43,4.0,Rejected,2019,20700
556,139,205.0,137.0,4.94,-6.0,Admitted,2021,20701
556,139,340.0,,4.0,90.0,Admitted,2019,20702
556,139,265.0,76.0,2.26,19.0,Rejected,2022,20703
556,139,339.0,67.0,2.77,44.0,Rejected,2020,20704
556,139,319.0,77.0,3.85,29.0,Rejected,2020,20705
556,139,314.0,,2.14,58.0,Admitted,2021,20706
557,139,303.0,119.0,2.01,48.0,Admitted,2018,20707
557,139,264.0,78.0,3.25,20.0,Admitted,2021,20708
557,139,332.0,108.0,,55.0,Admitted,2021,20709
557,139,298.0,110.0,3.99,33.0,Admitted,2018,20710
557,139,,,2.77,23.0,Admitted,2018,20711
557,139,,121.0,4.37,-3.0,Admitted,2019,20712
557,139,308.0,76.0,3.89,36.0,Admitted,2019,20713
557,139,339.0,98.0,2.18,10.0,Admitted,2018,20714
557,139,339.0,106.0,2.82,28.0,Rejected,2022,20715
557,139,297.0,82.0,3.48,10.0,Rejected,2020,20716
557,139,285.0,68.0,2.33,50.0,Admitted,2023,20717
557,139,283.0,61.0,2.33,28.0,Rejected,2023,20718
557,139,277.0,82.0,2.82,,Admitted,2018,20719
557,139,291.0,107.0,2.68,0.0,Rejected,2023,20720
557,139,328.0,112.0,2.09,37.0,Admitted,2023,20721
557,139,,93.0,3.05,10.0,Admitted,2020,20722
557,139,,,3.93,2.0,Rejected,2022,20723
557,139,335.0,,3.04,3.0,Rejected,2023,20724
557,139,290.0,112.0,2.92,34.0,Rejected,2023,20725
557,139,292.0,115.0,2.41,26.0,Rejected,2021,20726
557,139,270.0,118.0,2.3,22.0,Rejected,2019,20727
557,139,,65.0,2.49,,Rejected,2018,20728
557,139,319.0,105.0,3.77,,Rejected,2021,20729
557,139,262.0,72.0,2.71,44.0,Rejected,2023,20730
557,139,288.0,118.0,3.32,43.0,Rejected,2021,20731
557,139,264.0,97.0,2.37,14.0,Admitted,2023,20732
557,139,270.0,82.0,3.8,,Rejected,2023,20733
557,139,,69.0,2.85,38.0,Admitted,2022,20734
557,139,271.0,69.0,2.54,56.0,Admitted,2020,20735
557,139,312.0,68.0,2.56,30.0,Rejected,2021,20736
557,139,260.0,67.0,2.33,1.0,Rejected,2023,20737
557,139,333.0,97.0,2.93,38.0,Admitted,2020,20738
557,139,265.0,91.0,3.6,,Admitted,2018,20739
557,139,278.0,,2.02,3.0,Admitted,2021,20740
557,139,290.0,102.0,2.16,55.0,Admitted,2023,20741
557,139,290.0,,4.0,1.0,Rejected,2020,20742
557,139,271.0,64.0,2.08,57.0,Rejected,2021,20743
557,139,270.0,65.0,2.88,9.0,Rejected,2023,20744
557,139,293.0,95.0,2.55,42.0,Rejected,2018,20745
557,139,298.0,,2.53,8.0,Rejected,2021,20746
557,139,325.0,94.0,2.76,41.0,Admitted,2018,20747
557,139,337.0,88.0,3.61,14.0,Rejected,2020,20748
557,139,260.0,105.0,3.43,25.0,Admitted,2021,20749
557,139,253.0,133.0,4.37,-12.0,Admitted,2019,20750
557,139,156.0,123.0,4.97,-7.0,Rejected,2021,20751
557,139,325.0,113.0,,60.0,Admitted,2021,20752
557,139,112.0,132.0,4.58,,Rejected,2022,20753
557,139,284.0,68.0,3.41,52.0,Admitted,2022,20754
558,139,,113.0,2.95,51.0,Admitted,2021,20755
558,139,335.0,103.0,2.24,42.0,Admitted,2018,20756
558,139,318.0,118.0,,60.0,Admitted,2022,20757
558,139,315.0,86.0,,6.0,Admitted,2023,20758
558,139,287.0,61.0,3.59,4.0,Rejected,2018,20759
558,139,338.0,,2.55,38.0,Admitted,2022,20760
558,139,263.0,,3.03,19.0,Rejected,2018,20761
558,139,130.0,127.0,4.43,-4.0,Admitted,2021,20762
558,139,,66.0,2.33,55.0,Admitted,2019,20763
558,139,305.0,101.0,2.7,24.0,Rejected,2018,20764
558,139,273.0,67.0,3.53,38.0,Rejected,2020,20765
558,139,340.0,120.0,4.0,103.0,Admitted,2021,20766
558,139,286.0,,2.61,57.0,Admitted,2023,20767
558,139,339.0,,2.41,37.0,Rejected,2022,20768
558,139,314.0,98.0,2.11,9.0,Admitted,2023,20769
558,139,315.0,,3.7,47.0,Rejected,2021,20770
558,139,339.0,106.0,,28.0,Admitted,2019,20771
558,139,326.0,96.0,,18.0,Admitted,2021,20772
558,139,333.0,76.0,3.35,56.0,Admitted,2021,20773
558,139,303.0,110.0,,54.0,Rejected,2021,20774
558,139,277.0,111.0,3.53,25.0,Admitted,2022,20775
558,139,295.0,116.0,3.47,20.0,Admitted,2019,20776
558,139,313.0,101.0,2.75,57.0,Rejected,2018,20777
558,139,317.0,86.0,2.28,60.0,Admitted,2023,20778
558,139,299.0,110.0,3.38,,Admitted,2022,20779
558,139,262.0,70.0,2.98,11.0,Rejected,2023,20780
558,139,320.0,120.0,2.25,50.0,Rejected,2022,20781
558,139,321.0,93.0,2.56,10.0,Admitted,2018,20782
558,139,331.0,114.0,2.23,54.0,Admitted,2020,20783
558,139,,119.0,3.1,16.0,Rejected,2018,20784
558,139,337.0,84.0,2.93,31.0,Rejected,2018,20785
558,139,287.0,90.0,2.46,36.0,Rejected,2019,20786
558,139,323.0,91.0,3.9,10.0,Admitted,2019,20787
558,139,268.0,108.0,2.43,58.0,Admitted,2021,20788
558,139,,97.0,2.08,4.0,Admitted,2019,20789
558,139,340.0,120.0,4.0,88.0,Rejected,2023,20790
558,139,,111.0,2.24,13.0,Admitted,2021,20791
558,139,307.0,110.0,2.18,5.0,Admitted,2023,20792
558,139,337.0,,2.05,36.0,Admitted,2022,20793
558,139,333.0,60.0,2.47,47.0,Rejected,2021,20794
558,139,322.0,108.0,2.66,4.0,Rejected,2023,20795
559,139,301.0,86.0,2.97,,Admitted,2019,20796
559,139,325.0,69.0,2.41,,Admitted,2021,20797
559,139,274.0,104.0,2.09,60.0,Admitted,2023,20798
559,139,306.0,,3.11,13.0,Rejected,2022,20799
559,139,291.0,106.0,3.06,58.0,Admitted,2023,20800
559,139,283.0,64.0,3.05,54.0,Rejected,2020,20801
559,139,277.0,97.0,2.45,3.0,Rejected,2022,20802
559,139,335.0,74.0,3.95,57.0,Admitted,2023,20803
559,139,326.0,112.0,3.92,51.0,Admitted,2020,20804
559,139,290.0,109.0,3.67,33.0,Admitted,2021,20805
559,139,264.0,83.0,,37.0,Rejected,2021,20806
559,139,340.0,120.0,4.0,83.0,Admitted,2020,20807
559,139,,68.0,3.2,49.0,Admitted,2019,20808
559,139,294.0,,2.86,21.0,Admitted,2021,20809
559,139,200.0,138.0,4.73,-12.0,Rejected,2020,20810
559,139,,98.0,2.49,16.0,Rejected,2020,20811
559,139,275.0,90.0,2.66,50.0,Admitted,2018,20812
559,139,,105.0,3.35,42.0,Rejected,2022,20813
559,139,264.0,102.0,2.71,58.0,Rejected,2023,20814
559,139,274.0,88.0,3.59,0.0,Rejected,2022,20815
559,139,291.0,73.0,,23.0,Admitted,2022,20816
559,139,294.0,118.0,2.05,51.0,Admitted,2021,20817
559,139,334.0,60.0,2.41,8.0,Admitted,2018,20818
559,139,306.0,115.0,2.59,35.0,Rejected,2018,20819
559,139,336.0,79.0,,57.0,Admitted,2019,20820
559,139,298.0,95.0,2.69,49.0,Rejected,2020,20821
559,139,340.0,120.0,4.0,88.0,Rejected,2020,20822
559,139,292.0,68.0,2.15,38.0,Rejected,2019,20823
559,139,266.0,62.0,3.22,12.0,Rejected,2019,20824
559,139,277.0,,2.27,30.0,Admitted,2023,20825
559,139,302.0,116.0,3.21,14.0,Rejected,2021,20826
559,139,299.0,103.0,3.51,13.0,Rejected,2022,20827
559,139,,93.0,2.37,38.0,Admitted,2020,20828
559,139,330.0,111.0,2.85,14.0,Admitted,2018,20829
559,139,331.0,102.0,2.56,3.0,Admitted,2023,20830
559,139,329.0,75.0,2.13,29.0,Rejected,2023,20831
559,139,327.0,118.0,2.56,19.0,Rejected,2022,20832
559,139,283.0,,3.25,24.0,Rejected,2018,20833
559,139,335.0,71.0,3.88,,Rejected,2022,20834
559,139,305.0,63.0,2.94,5.0,Admitted,2018,20835
559,139,,94.0,2.65,45.0,Admitted,2023,20836
559,139,284.0,71.0,3.67,3.0,Admitted,2023,20837
559,139,330.0,,2.45,27.0,Admitted,2022,20838
559,139,309.0,71.0,3.63,29.0,Admitted,2018,20839
559,139,283.0,61.0,2.74,57.0,Rejected,2019,20840
559,139,296.0,117.0,,14.0,Rejected,2019,20841
559,139,288.0,114.0,2.49,23.0,Admitted,2020,20842
559,139,129.0,140.0,4.8,-6.0,Rejected,2021,20843
559,139,307.0,73.0,2.47,17.0,Admitted,2019,20844
560,140,289.0,93.0,3.61,46.0,Admitted,2020,20845
560,140,312.0,67.0,2.7,21.0,Rejected,2022,20846
560,140,330.0,91.0,3.76,44.0,Admitted,2018,20847
560,140,312.0,89.0,,59.0,Rejected,2020,20848
560,140,292.0,70.0,2.48,27.0,Rejected,2018,20849
560,140,329.0,103.0,3.39,42.0,Rejected,2022,20850
560,140,280.0,85.0,2.25,2.0,Admitted,2022,20851
560,140,,68.0,2.25,39.0,Admitted,2023,20852
560,140,327.0,89.0,3.92,59.0,Rejected,2020,20853
560,140,265.0,76.0,2.34,,Admitted,2019,20854
560,140,,93.0,,52.0,Rejected,2020,20855
560,140,,,3.31,10.0,Rejected,2021,20856
560,140,271.0,83.0,2.01,22.0,Rejected,2021,20857
560,140,319.0,113.0,3.83,31.0,Admitted,2021,20858
560,140,,,2.44,32.0,Admitted,2019,20859
560,140,262.0,107.0,2.88,54.0,Rejected,2022,20860
560,140,,67.0,2.77,60.0,Admitted,2022,20861
560,140,269.0,80.0,3.41,10.0,Rejected,2018,20862
560,140,271.0,67.0,3.93,44.0,Admitted,2021,20863
560,140,334.0,110.0,2.35,22.0,Rejected,2021,20864
560,140,327.0,63.0,2.65,57.0,Admitted,2018,20865
560,140,338.0,114.0,3.41,,Admitted,2021,20866
560,140,,63.0,2.28,18.0,Admitted,2023,20867
560,140,323.0,80.0,2.35,47.0,Admitted,2022,20868
560,140,310.0,64.0,2.12,24.0,Rejected,2018,20869
560,140,304.0,108.0,2.05,43.0,Admitted,2020,20870
560,140,310.0,,2.55,4.0,Rejected,2018,20871
560,140,320.0,70.0,2.54,29.0,Rejected,2022,20872
560,140,274.0,,2.29,27.0,Rejected,2020,20873
560,140,323.0,94.0,2.53,50.0,Admitted,2022,20874
560,140,274.0,81.0,3.36,0.0,Admitted,2018,20875
560,140,165.0,121.0,5.0,-7.0,Admitted,2019,20876
560,140,317.0,80.0,2.48,45.0,Rejected,2021,20877
560,140,265.0,113.0,2.73,1.0,Admitted,2023,20878
560,140,297.0,94.0,3.52,16.0,Admitted,2022,20879
560,140,279.0,80.0,3.42,10.0,Admitted,2021,20880
560,140,271.0,113.0,3.3,35.0,Admitted,2022,20881
560,140,305.0,83.0,3.8,52.0,Admitted,2021,20882
560,140,332.0,102.0,2.71,52.0,Admitted,2018,20883
560,140,310.0,,2.55,,Admitted,2019,20884
560,140,286.0,108.0,3.49,39.0,Rejected,2019,20885
560,140,289.0,69.0,3.36,26.0,Admitted,2021,20886
560,140,282.0,118.0,3.46,39.0,Admitted,2021,20887
560,140,314.0,118.0,,12.0,Admitted,2019,20888
560,140,261.0,,2.25,51.0,Rejected,2022,20889
560,140,327.0,112.0,,19.0,Rejected,2022,20890
560,140,287.0,66.0,,15.0,Rejected,2021,20891
560,140,,107.0,2.87,17.0,Rejected,2020,20892
561,140,305.0,,2.72,18.0,Rejected,2019,20893
561,140,262.0,87.0,2.83,23.0,Admitted,2022,20894
561,140,300.0,78.0,3.71,49.0,Rejected,2018,20895
561,140,311.0,99.0,3.42,54.0,Rejected,2021,20896
561,140,305.0,94.0,3.53,0.0,Admitted,2023,20897
561,140,,79.0,3.07,56.0,Admitted,2023,20898
561,140,330.0,62.0,3.49,37.0,Admitted,2019,20899
561,140,322.0,117.0,2.61,,Rejected,2018,20900
561,140,315.0,100.0,,56.0,Admitted,2022,20901
561,140,319.0,92.0,2.41,3.0,Admitted,2023,20902
561,140,325.0,90.0,3.15,,Rejected,2023,20903
561,140,194.0,139.0,4.21,-4.0,Admitted,2020,20904
561,140,340.0,120.0,4.0,89.0,Admitted,2022,20905
561,140,295.0,86.0,2.05,12.0,Rejected,2023,20906
561,140,277.0,103.0,2.16,,Admitted,2019,20907
561,140,265.0,90.0,3.75,,Rejected,2021,20908
561,140,,,2.34,52.0,Rejected,2021,20909
561,140,317.0,110.0,3.31,37.0,Rejected,2020,20910
561,140,296.0,80.0,2.93,9.0,Admitted,2019,20911
561,140,228.0,138.0,4.19,-6.0,Admitted,2021,20912
561,140,298.0,,,35.0,Admitted,2018,20913
561,140,319.0,96.0,2.43,31.0,Admitted,2021,20914
561,140,340.0,120.0,4.0,,Admitted,2019,20915
561,140,275.0,101.0,3.29,46.0,Rejected,2020,20916
561,140,339.0,103.0,2.69,50.0,Rejected,2019,20917
561,140,168.0,144.0,4.59,-7.0,Rejected,2020,20918
561,140,281.0,95.0,3.13,16.0,Rejected,2019,20919
561,140,287.0,84.0,3.2,48.0,Rejected,2018,20920
561,140,310.0,85.0,3.24,28.0,Rejected,2019,20921
561,140,,70.0,3.14,29.0,Admitted,2020,20922
561,140,,97.0,3.44,43.0,Rejected,2022,20923
561,140,,96.0,2.15,24.0,Rejected,2023,20924
561,140,289.0,102.0,2.38,29.0,Admitted,2020,20925
561,140,260.0,82.0,,11.0,Admitted,2021,20926
561,140,340.0,62.0,3.07,4.0,Admitted,2022,20927
562,140,107.0,125.0,4.27,-3.0,Rejected,2022,20928
562,140,339.0,65.0,2.54,27.0,Admitted,2022,20929
562,140,330.0,108.0,,28.0,Admitted,2023,20930
562,140,338.0,73.0,3.96,45.0,Admitted,2023,20931
562,140,266.0,113.0,2.33,49.0,Rejected,2021,20932
562,140,300.0,,2.76,18.0,Admitted,2022,20933
562,140,314.0,97.0,3.93,25.0,Rejected,2021,20934
562,140,313.0,110.0,,17.0,Rejected,2020,20935
562,140,318.0,89.0,2.78,43.0,Admitted,2021,20936
562,140,315.0,74.0,3.35,13.0,Admitted,2018,20937
562,140,269.0,71.0,3.35,41.0,Rejected,2021,20938
562,140,299.0,69.0,3.09,27.0,Admitted,2019,20939
562,140,333.0,90.0,2.55,47.0,Admitted,2021,20940
562,140,,89.0,2.76,21.0,Admitted,2018,20941
562,140,,77.0,2.55,41.0,Rejected,2022,20942
562,140,295.0,85.0,,46.0,Rejected,2023,20943
562,140,318.0,85.0,3.77,12.0,Rejected,2021,20944
562,140,274.0,89.0,3.93,9.0,Admitted,2019,20945
562,140,273.0,107.0,3.93,56.0,Admitted,2021,20946
562,140,329.0,76.0,3.32,19.0,Rejected,2023,20947
562,140,294.0,91.0,3.3,14.0,Rejected,2018,20948
562,140,267.0,86.0,3.39,53.0,Rejected,2018,20949
562,140,,109.0,2.48,21.0,Rejected,2021,20950
562,140,300.0,116.0,3.0,,Admitted,2023,20951
562,140,286.0,105.0,3.84,,Admitted,2022,20952
562,140,,76.0,2.73,36.0,Admitted,2023,20953
562,140,316.0,62.0,2.55,59.0,Admitted,2019,20954
562,140,,144.0,4.75,-5.0,Rejected,2019,20955
562,140,332.0,111.0,3.67,47.0,Rejected,2019,20956
562,140,303.0,62.0,3.3,47.0,Admitted,2023,20957
563,140,320.0,110.0,3.2,17.0,Rejected,2023,20958
563,140,315.0,78.0,,22.0,Admitted,2022,20959
563,140,303.0,113.0,3.85,2.0,Admitted,2021,20960
563,140,260.0,69.0,,27.0,Admitted,2023,20961
563,140,293.0,,2.34,14.0,Admitted,2018,20962
563,140,302.0,111.0,2.2,,Rejected,2021,20963
563,140,317.0,103.0,3.68,9.0,Rejected,2021,20964
563,140,303.0,115.0,2.47,29.0,Rejected,2018,20965
563,140,316.0,65.0,3.73,17.0,Rejected,2023,20966
563,140,267.0,116.0,,31.0,Admitted,2022,20967
563,140,301.0,108.0,3.39,13.0,Admitted,2023,20968
563,140,286.0,113.0,2.14,7.0,Admitted,2018,20969
563,140,278.0,111.0,3.0,58.0,Rejected,2018,20970
563,140,301.0,63.0,3.9,30.0,Rejected,2018,20971
563,140,322.0,69.0,3.36,25.0,Rejected,2020,20972
563,140,314.0,65.0,3.28,,Admitted,2020,20973
563,140,321.0,93.0,,11.0,Admitted,2018,20974
563,140,287.0,116.0,3.61,,Rejected,2019,20975
563,140,274.0,107.0,2.13,28.0,Admitted,2023,20976
563,140,261.0,111.0,2.65,36.0,Rejected,2018,20977
563,140,295.0,70.0,2.23,54.0,Rejected,2018,20978
563,140,,64.0,2.23,43.0,Admitted,2018,20979
563,140,286.0,90.0,3.23,44.0,Admitted,2021,20980
563,140,261.0,93.0,2.56,53.0,Rejected,2021,20981
563,140,195.0,138.0,4.95,,Admitted,2021,20982
563,140,284.0,104.0,2.72,47.0,Rejected,2019,20983
563,140,,93.0,,,Admitted,2023,20984
563,140,299.0,99.0,2.91,23.0,Rejected,2023,20985
563,140,340.0,120.0,4.0,100.0,Rejected,2018,20986
563,140,266.0,92.0,2.58,26.0,Rejected,2020,20987
563,140,,66.0,3.36,40.0,Admitted,2018,20988
563,140,281.0,93.0,,42.0,Rejected,2018,20989
563,140,276.0,90.0,3.58,10.0,Rejected,2020,20990
563,140,266.0,85.0,2.05,19.0,Admitted,2020,20991
563,140,265.0,114.0,,48.0,Rejected,2018,20992
563,140,293.0,117.0,2.14,43.0,Admitted,2019,20993
563,140,,120.0,4.0,101.0,Rejected,2018,20994
563,140,270.0,74.0,2.52,45.0,Rejected,2023,20995
563,140,325.0,114.0,3.23,5.0,Admitted,2019,20996
563,140,340.0,120.0,4.0,115.0,Admitted,2021,20997
563,140,325.0,96.0,3.08,24.0,Admitted,2021,20998
563,140,281.0,63.0,3.52,,Rejected,2022,20999
563,140,308.0,107.0,2.64,13.0,Admitted,2021,21000
563,140,324.0,98.0,,32.0,Admitted,2023,21001
563,140,318.0,,3.93,47.0,Rejected,2020,21002
564,140,336.0,80.0,,46.0,Rejected,2018,21003
564,140,303.0,77.0,2.73,27.0,Rejected,2022,21004
564,140,,112.0,2.46,41.0,Rejected,2018,21005
564,140,262.0,112.0,3.45,,Rejected,2020,21006
564,140,330.0,66.0,2.28,32.0,Rejected,2022,21007
564,140,337.0,115.0,2.9,31.0,Admitted,2020,21008
564,140,295.0,106.0,3.83,23.0,Admitted,2020,21009
564,140,281.0,110.0,3.98,,Admitted,2022,21010
564,140,297.0,63.0,,54.0,Admitted,2019,21011
564,140,326.0,86.0,3.74,,Admitted,2022,21012
564,140,279.0,70.0,2.6,14.0,Admitted,2019,21013
564,140,294.0,91.0,3.3,14.0,Rejected,2023,21014
564,140,314.0,80.0,2.67,39.0,Rejected,2021,21015
564,140,332.0,60.0,,20.0,Admitted,2019,21016
564,140,269.0,118.0,,23.0,Rejected,2019,21017
564,140,328.0,72.0,2.68,53.0,Admitted,2020,21018
564,140,321.0,113.0,3.56,2.0,Rejected,2021,21019
564,140,273.0,81.0,3.83,42.0,Rejected,2022,21020
564,140,285.0,62.0,3.37,,Rejected,2019,21021
564,140,269.0,103.0,2.47,58.0,Rejected,2022,21022
564,140,317.0,109.0,3.37,40.0,Rejected,2023,21023
564,140,308.0,66.0,3.22,50.0,Admitted,2018,21024
564,140,150.0,,4.2,-11.0,Rejected,2020,21025
564,140,315.0,,3.84,52.0,Admitted,2023,21026
564,140,,61.0,2.84,,Admitted,2020,21027
564,140,,92.0,2.92,20.0,Admitted,2022,21028
564,140,,116.0,,13.0,Rejected,2021,21029
564,140,311.0,77.0,3.72,5.0,Admitted,2023,21030
564,140,135.0,145.0,4.96,-5.0,Rejected,2021,21031
564,140,334.0,69.0,3.49,13.0,Rejected,2023,21032
564,140,318.0,115.0,3.17,59.0,Rejected,2022,21033
564,140,285.0,108.0,3.46,11.0,Rejected,2021,21034
564,140,264.0,106.0,2.96,13.0,Admitted,2022,21035
564,140,296.0,108.0,2.52,2.0,Admitted,2021,21036
564,140,278.0,114.0,2.39,36.0,Rejected,2023,21037
564,140,275.0,111.0,,30.0,Admitted,2021,21038
564,140,282.0,88.0,2.28,50.0,Rejected,2021,21039
564,140,328.0,72.0,2.03,54.0,Rejected,2021,21040
564,140,306.0,98.0,3.22,57.0,Admitted,2021,21041
564,140,261.0,63.0,2.92,17.0,Admitted,2021,21042
564,140,295.0,95.0,2.57,27.0,Admitted,2022,21043
564,140,291.0,,3.09,24.0,Rejected,2023,21044
565,141,340.0,120.0,4.0,75.0,Rejected,2019,21045
565,141,275.0,89.0,,44.0,Admitted,2020,21046
565,141,331.0,112.0,3.22,7.0,Rejected,2020,21047
565,141,334.0,108.0,,5.0,Rejected,2022,21048
565,141,291.0,,2.78,46.0,Admitted,2022,21049
565,141,223.0,130.0,4.64,-1.0,Rejected,2020,21050
565,141,123.0,144.0,,-9.0,Rejected,2018,21051
565,141,317.0,75.0,2.93,20.0,Rejected,2020,21052
565,141,294.0,100.0,3.75,35.0,Admitted,2023,21053
